Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product rating count (product.metafields.custom.product_rating_count),Size Guide Type (product.metafields.custom.size_guide_type),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
personalized-reading-girl-on-heart-bookshelf-throw-blanket-book,,,,,,,,,"50""x40"" Sherpa for Teen",,,,,,,,AMZ-B0FPLFBWHY-6,0.0,,0,deny,manual,44.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/19e95b1dd3c0bd733e821b4387bafff0b0cb4a4e69fcadf585796f9b05c13c49.jpg?v=1786607324,6,Personalized Reading Girl on Heart Bookshelf Throw Blanket - Book,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-reading-girl-on-heart-bookshelf-throw-blanket-book,,,,,,,,,"60""x50"" Sherpa for Adult",,,,,,,,AMZ-B0FPLFBWHY-7,0.0,,0,deny,manual,54.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/f6eeb94210dd6530e11e374837837d3c8e3ba4c61bb7823a9365c5be2cdd485e.jpg?v=1786607324,7,Personalized Reading Girl on Heart Bookshelf Throw Blanket - Book,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-reading-girl-on-heart-bookshelf-throw-blanket-book,,,,,,,,,"80""x60"" Sherpa for Family",,,,,,,,AMZ-B0FPLFBWHY-8,0.0,,0,deny,manual,69.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/2b24d8c2c096eb9074c1a1fc9301988a75a19b4d6cd7f1c80bd8e831fff23123.jpg?v=1786607324,8,Personalized Reading Girl on Heart Bookshelf Throw Blanket - Book,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-reading-girl-on-heart-bookshelf-throw-blanket-book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/adc0ab8cba033bd464f5ac732c5734677f2ab43428d2a37a593f9013f98b69db.jpg?v=1786607324,9,Personalized Reading Girl on Heart Bookshelf Throw Blanket - Book,,,,,,,,,,,,,,,,,,,,,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,"<p>Wrap yourself in comfort with our personalized Book Lover Blanket, exclusively from Jeminise. This thoughtful and personal blanket is designed for anyone who cherishes the joy of reading, making it a perfect addition to any cozy reading nook or a heartfelt gift.</p><h3>Key Features</h3><ul>
<li>
<strong>Meaningful Gift:</strong> A unique and thoughtful present for book lovers, ideal for showcasing their passion for reading on special occasions or as a surprise.</li>
<li>
<strong>Customizable Design:</strong> Personalize your blanket by adding unique details such as skin color, hairstyle, and name, creating a truly one-of-a-kind item.</li>
<li>
<strong>Available Sizes:</strong> Choose from four convenient sizes: Small (40x30 inches), Medium (50x40 inches), Large (60x50 inches), and X-Large (80x60 inches) to find your perfect cozy fit.</li>
<li>
<strong>Product Style:</strong> Features a modern design with a letter print pattern and a book theme, adding warmth and style to any space.</li>
<li>
<strong>Easy Care:</strong> This blanket is machine washable, ensuring simple and convenient maintenance.</li>
<li>
<strong>Custom Options:</strong> Offers personalization through text input, allowing you to add a custom name or message.</li>
</ul><h3>Product Specifications</h3><table>
<tbody>
<tr>
<th>Brand</th>
<td>Jeminise</td>
</tr>
<tr>
<th>Product Type</th>
<td>Throw Blanket</td>
</tr>
<tr>
<th>Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fabric Type</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fill Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Selected Design</th>
<td>Book Lover Blanket 2</td>
</tr>
<tr>
<th>Theme</th>
<td>Book</td>
</tr>
<tr>
<th>Pattern</th>
<td>Letter Print</td>
</tr>
<tr>
<th>Selected Size</th>
<td>Medium</td>
</tr>
<tr>
<th>Dimensions</th>
<td>60""L x 50""W</td>
</tr>
<tr>
<th>Special Feature</th>
<td>Lightweight</td>
</tr>
<tr>
<th>Care Instructions</th>
<td>Machine Wash</td>
</tr>
<tr>
<th>Customization</th>
<td>1 text input</td>
</tr>
</tbody>
<th>Style</th>
<td>Modern</td>
</table>",Jeminise,Home & Garden > Linens & Bedding > Bedding > Blankets,Blanket,"amazon-import, amazon-parent-b0dj32wq8x, Birthday Gift, Blanket, Book Lover, Book Lover Blankets, Book Lover Gift, Christmas Gift, Custom Blanket, Personalized Blanket",true,Choose Size,"40""x30"" Fleece for Pet",,,,,,,,AMZ-B0FPLWC3B9-1,0.0,,0,deny,manual,24.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/2f1e1db7245301c11b93122f6eb6342a93ef709e296572c579bb6efed054ff56.jpg?v=1786607307,1,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,false,,"Cozy up with our personalized Book Lover Blanket. Customize with names, skin color, and hairstyle. Available in 4 sizes, perfect for gifting.",1985,,,,,,,,,,,,blanket,,,,lb,,,active
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"50""x40"" Fleece for Teen",,,,,,,,AMZ-B0FPLWC3B9-2,0.0,,0,deny,manual,34.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/bd699d932cf9eedcb7185d494797805c4ba5030dcf8cad5e00de916e930d24b9.jpg?v=1786607307,2,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"60""x50"" Fleece for Adult",,,,,,,,AMZ-B0FPLWC3B9-3,0.0,,0,deny,manual,44.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/37953034c133e8c9675f5397c6010b48e5c62fac8f5a2f73b03691bd7fca2fda.jpg?v=1786607306,3,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"80""x60"" Fleece for Family",,,,,,,,AMZ-B0FPLWC3B9-4,0.0,,0,deny,manual,54.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/8756ae009722bafd73af94246f31e5a4452c1de521c1c73536f60dcdd8ad12cb.jpg?v=1786607307,4,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"40""x30"" Sherpa for Pet",,,,,,,,AMZ-B0FPLWC3B9-5,0.0,,0,deny,manual,39.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/19fdfc38c885e472bdbcc53569ab99f8f851da8ea8f55fda2ef3de574feddbf9.jpg?v=1786607306,5,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"50""x40"" Sherpa for Teen",,,,,,,,AMZ-B0FPLWC3B9-6,0.0,,0,deny,manual,48.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/12dd18365113d2311bcfc975d61d85b379923710a2faa2fa4013f28f871f6688.jpg?v=1786607307,6,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"60""x50"" Sherpa for Adult",,,,,,,,AMZ-B0FPLWC3B9-7,0.0,,0,deny,manual,64.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/0ef444f25cac2888b9f7bb2f2a2bcb02b00b72395de8d5a9d24bd89ca53fa937.jpg?v=1786607307,7,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,"80""x60"" Sherpa for Family",,,,,,,,AMZ-B0FPLWC3B9-8,0.0,,0,deny,manual,74.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/0c747c4c76528c763b59d7fdd05bd0eec461144d9148fbbc3a7a1fa881fb8ba9.jpg?v=1786607306,8,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-glasses-reading-on-newspaper-pattern-throw-blanket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/984ee02bf850bea051bb6152217d24a0e8ff2c2e511fe7330e3aac019ec32f06.jpg?v=1786607307,9,Personalized Girl Glasses Reading on Newspaper Pattern Throw Blanket,,,,,,,,,,,,,,,,,,,,,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,"<p>Discover the perfect personalized gift for the book lover in your life with this custom blanket from Jeminise. Designed for ultimate coziness during reading sessions, this blanket allows for unique personalization, making it a truly special keepsake.</p><h3>Key Features</h3><ul>
<li>
<strong>Meaningful Gift:</strong> A thoughtful and personal gift that any book lover will cherish, perfect for showing off their love of reading.</li>
<li>
<strong>Customization Options:</strong> Make it truly special by adding personal details such as skin color, hairstyle, and name, creating a one-of-a-kind blanket.</li>
<li>
<strong>Available Sizes:</strong> Choose from Small (40x30 inches), Medium (50x40 inches), Large (60x50 inches), and X-Large (80x60 inches), ensuring the perfect size for any cozy reading session.</li>
<li>
<strong>Perfect for Occasions:</strong> Ideal for book lovers on special occasions like birthdays, Christmas, or simply as a heartfelt surprise for a fellow reader.</li>
<li>
<strong>Comfort and Style:</strong> A beautifully designed, personalized blanket that adds warmth and style to any book lover’s reading nook.</li>
<li>
<strong>Material Details:</strong> Crafted from soft polyester for a lightweight feel.</li>
<li>
<strong>Easy Care:</strong> This blanket is machine washable for convenient cleaning.</li>
</ul><h3>Product Specifications</h3><table><tbody>
<tr>
<th>Brand</th>
<td>Jeminise</td>
</tr>
<tr>
<th>Product Type</th>
<td>Throw Blanket</td>
</tr>
<tr>
<th>Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fabric Type</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fill Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Selected Design</th>
<td>Book Lover Blanket 2</td>
</tr>
<tr>
<th>Pattern</th>
<td>Letter Print</td>
</tr>
<tr>
<th>Theme</th>
<td>Book</td>
</tr>
<tr>
<th>Style</th>
<td>Modern</td>
</tr>
<tr>
<th>Special Feature</th>
<td>Lightweight</td>
</tr>
<tr>
<th>Customization</th>
<td>1 text input</td>
</tr>
<tr>
<th>Selected Size</th>
<td>Medium</td>
</tr>
<tr>
<th>Dimensions</th>
<td>60""L x 50""W</td>
</tr>
<tr>
<th>Age Range Description</th>
<td>Adult</td>
</tr>
<tr>
<th>Included Components</th>
<td>1</td>
</tr>
<tr>
<th>Care Instructions</th>
<td>Machine Wash</td>
</tr>
</tbody></table>",Jeminise,Home & Garden > Linens & Bedding > Bedding > Blankets,Blanket,"amazon-import, amazon-parent-b0dj32wq8x, Birthday Gift, Blanket, Book Lover Blankets, Book Lover Gift, Christmas Gift, Custom Blanket, Personalized Blanket",true,Choose Your Size,"40""x30"" Fleece for Pet",,,,,,,,AMZ-B0FPL8S1C4-1,0.0,,0,deny,manual,24.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/e3907ab876eb751a3b9fe680986099ca55089540cd1489d8f98899be15507deb.jpg?v=1786607295,1,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,false,,"Delight the book lover in your life with a personalized throw blanket from Jeminise. Customize with names, skin color, and hairstyle for a unique gift.",1985,,,,,,,,,,,,blanket,,,,lb,,,active
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"50""x40"" Fleece for Teen",,,,,,,,AMZ-B0FPL8S1C4-2,0.0,,0,deny,manual,34.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/bcfd66e0b2e3529db55421611dcd49fbae79cfae94d09524fa41b8cc3aaf40f8.jpg?v=1786607295,2,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"60""x50"" Fleece for Adult",,,,,,,,AMZ-B0FPL8S1C4-3,0.0,,0,deny,manual,44.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/0a4a238ea6f881303ea0c95c31558d85015f8f39b16cbb7b97f343a9635e2619.jpg?v=1786607295,3,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"80""x60"" Fleece for Family",,,,,,,,AMZ-B0FPL8S1C4-4,0.0,,0,deny,manual,54.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/7cf1b7b189c4432894ce281662f5a909b5894e5aae9f894155e0e0c4edad6415.jpg?v=1786607295,4,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"40""x30"" Sherpa for Pet",,,,,,,,AMZ-B0FPL8S1C4-5,0.0,,0,deny,manual,39.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/101678123e6d938346fea6142e229fa0f8b2c5f230ec73375e476c043ae82c00.jpg?v=1786607295,5,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"50""x40"" Sherpa for Teen",,,,,,,,AMZ-B0FPL8S1C4-6,0.0,,0,deny,manual,49.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/592f55bde34239efe45f7cb3a6fc91fc4fe77b57e0a33ecd68323dabebea1b38.jpg?v=1786607295,6,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"60""x50"" Sherpa for Adult",,,,,,,,AMZ-B0FPL8S1C4-7,0.0,,0,deny,manual,64.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/6c712a5cfb7efe9f3d19be35649bd9eaf4bd48a5f92500d3638af0d62a46cadf.jpg?v=1786607295,7,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,"80""x60"" Sherpa for Family",,,,,,,,AMZ-B0FPL8S1C4-8,0.0,,0,deny,manual,74.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/2cb4b1d9aa54e88a98f383d2562204e87a87d3190766d84d0cb110b65561529e.jpg?v=1786607295,8,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-seasonal-bookworms-sophia-reading-girl-throw-blanket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/f7fa9d934ae07616b8280c13158fb615bf9f00d384845c6ee6f29d21a772ebba.jpg?v=1786607295,9,Personalized Seasonal Bookworms Sophia Reading Girl Throw Blanket,,,,,,,,,,,,,,,,,,,,,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,"<p>Welcome to Jeminise, where we create personalized treasures just for you! Wrap yourself in comfort with our customizable blanket, a truly special item designed for the ultimate book lover. This unique throw blanket is perfect for cozy reading sessions and makes a thoughtful gift for any avid reader in your life.</p><h3>Key Features</h3><ul>
<li>
<strong>Unique Gift for Book Lovers:</strong> A thoughtful and personal gift that any book lover will cherish, perfect for showing off their love of reading.</li>
<li>
<strong>Customizable Design:</strong> Make it truly special by adding personal details such as skin color, hairstyle, and name, creating a one-of-a-kind blanket.</li>
<li>
<strong>Available Sizes:</strong> Choose from Small (40x30 inches), Medium (50x40 inches), Large (60x50 inches), and X-Large (80x60 inches), ensuring the perfect size for any cozy reading session.</li>
<li>
<strong>Perfect Gift Idea:</strong> Ideal for book lovers on special occasions like birthdays, Christmas, or simply as a heartfelt surprise for a fellow reader.</li>
<li>
<strong>Comfort and Style:</strong> A beautifully designed, personalized blanket that adds warmth and style to any book lover’s reading nook.</li>
<li>
<strong>Easy Care:</strong> This blanket is machine washable for convenient cleaning.</li>
</ul><h3>Product Specifications</h3><table><tbody>
<tr>
<th>Brand</th>
<td>Jeminise</td>
</tr>
<tr>
<th>Product Type</th>
<td>Throw Blanket</td>
</tr>
<tr>
<th>Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fabric Type</th>
<td>Polyester</td>
</tr>
<tr>
<th>Fill Material</th>
<td>Polyester</td>
</tr>
<tr>
<th>Selected Design</th>
<td>Book Lover Blanket 2</td>
</tr>
<tr>
<th>Pattern</th>
<td>Letter Print</td>
</tr>
<tr>
<th>Theme</th>
<td>Book</td>
</tr>
<tr>
<th>Selected Size</th>
<td>Medium</td>
</tr>
<tr>
<th>Dimensions</th>
<td>60""L x 50""W</td>
</tr>
<tr>
<th>Special Feature</th>
<td>Lightweight</td>
</tr>
<tr>
<th>Care Instructions</th>
<td>Machine Wash</td>
</tr>
<tr>
<th>Customization</th>
<td>1 text input</td>
</tr>
</tbody></table>",Jeminise,Home & Garden > Decor > Chair & Sofa Throws,Blanket,"amazon-import, amazon-parent-b0dj32wq8x, Blanket, Book Lover Blankets, Book Lover Gift, Custom Blanket, Personalized Blanket, Thoughtful Gift",true,Choose Your Size,"40""x30"" Fleece Blanket for Pet",,Size of Pillow,Please choose size you want,,,,,AMZ-B0DJ33JCRV-1,0.0,,0,deny,manual,24.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/df64c754f0eddfa785f6ab62ce9d1d455a9d2cd7d075fe3a39516c073ca8f9b9.jpg?v=1786607290,1,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,false,,"Give the perfect personalized gift to the book lover in your life with our custom reading blanket, available in multiple sizes for ultimate comfort.",696,,,,,,,,,,,,blanket,,,,lb,,,active
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"40""x30"" Fleece Blanket for Pet",,,12x12 Inches,,,,,AMZ-B0DJ33JCRV-2,0.0,,0,deny,manual,41.85,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/1924ef5e80165dce752639f1f126bae1215fa1945d30f6524e2bca9bc0643ceb.jpg?v=1786607290,2,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"40""x30"" Fleece Blanket for Pet",,,18x18 Inches,,,,,AMZ-B0DJ33JCRV-3,0.0,,0,deny,manual,45.85,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/2b0b238ae07bd80d7d3305fa50bcd97a0737a69e1b7756a6172b389df41e3621.jpg?v=1786607290,3,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"40""x30"" Fleece Blanket for Pet",,,20x30 Inches,,,,,AMZ-B0DJ33JCRV-4,0.0,,0,deny,manual,49.85,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/635b6b46a93ddc44abae7a2cf8ac00a348c771ff115a63586f031d0eed845e75.jpg?v=1786607290,4,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"50""x40"" Fleece Blanket for Teen",,,Please choose size you want,,,,,AMZ-B0DJ33JCRV-5,0.0,,0,deny,manual,34.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/2ee17ae96d5bf6d205ffda5921beed229d659515caa2e6c62d0e17d7f21dd67d.jpg?v=1786607290,5,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"50""x40"" Fleece Blanket for Teen",,,12x12 Inches,,,,,AMZ-B0DJ33JCRV-6,0.0,,0,deny,manual,51.85,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/a62d9edb7a6b001858b1bf860efea7d0e16eb0ab1fb61fbdbee5628cbc269dc4.jpg?v=1786607290,6,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"50""x40"" Fleece Blanket for Teen",,,18x18 Inches,,,,,AMZ-B0DJ33JCRV-7,0.0,,0,deny,manual,55.85,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0792/5098/1063/files/b8a80d48e95937191f56ba67f9bb8336f906727aff23f0b0ce4fc27e140716f0.jpg?v=1786607290,7,Personalized Girl in Glasses Reading Book Throw Blanket - Book Lover,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"50""x40"" Fleece Blanket for Teen",,,20x30 Inches,,,,,AMZ-B0DJ33JCRV-8,0.0,,0,deny,manual,59.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"60""x50"" Fleece Blanket for Adult",,,Please choose size you want,,,,,AMZ-B0DJ33JCRV-9,0.0,,0,deny,manual,44.90,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"60""x50"" Fleece Blanket for Adult",,,12x12 Inches,,,,,AMZ-B0DJ33JCRV-10,0.0,,0,deny,manual,61.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"60""x50"" Fleece Blanket for Adult",,,18x18 Inches,,,,,AMZ-B0DJ33JCRV-11,0.0,,0,deny,manual,65.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"60""x50"" Fleece Blanket for Adult",,,20x30 Inches,,,,,AMZ-B0DJ33JCRV-12,0.0,,0,deny,manual,69.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"80""x60"" Fleece Blanket for Family",,,Please choose size you want,,,,,AMZ-B0DJ33JCRV-13,0.0,,0,deny,manual,54.90,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"80""x60"" Fleece Blanket for Family",,,12x12 Inches,,,,,AMZ-B0DJ33JCRV-14,0.0,,0,deny,manual,71.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"80""x60"" Fleece Blanket for Family",,,18x18 Inches,,,,,AMZ-B0DJ33JCRV-15,0.0,,0,deny,manual,75.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"80""x60"" Fleece Blanket for Family",,,20x30 Inches,,,,,AMZ-B0DJ33JCRV-16,0.0,,0,deny,manual,79.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"40""x30"" Sherpa Blanket for Pet",,,Please choose size you want,,,,,AMZ-B0DJ33JCRV-17,0.0,,0,deny,manual,39.90,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"40""x30"" Sherpa Blanket for Pet",,,12x12 Inches,,,,,AMZ-B0DJ33JCRV-18,0.0,,0,deny,manual,56.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
personalized-girl-in-glasses-reading-book-throw-blanket-book-lover,,,,,,,,,"40""x30"" Sherpa Blanket for Pet",,,18x18 Inches,,,,,AMZ-B0DJ33JCRV-19,0.0,,0,deny,manual,60.85,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,lb,,,
